log_price
4.418840607796598
4.967519003022628
5.391352232515226
5.928711098446764
4.30406509320417
4.468777561082536
4.349761674086606
4.727387818712341
5.520140045894831
5.673151431102679
6.407209964623703
6.083587835983788
4.966335035199676
5.50573795739701
4.584967478670572
4.5217885770490405
4.955827057601261
6.0394686881564486
5.919780557809539
7.128896827625674
5.772997543677674
5.541263545158426
4.07753744390572
5.560681631015528
5.091723608778362
6.2166061010848646
4.330733340286331
6.312641838693557
5.14999135701204
7.225814386792591
5.495116942522644
4.194642283537465
5.7412067033022005
5.563255239519225
5.5576385439808345
5.272999558563747
5.751524470641622
4.174387269895637
4.276666119016055
6.592359367962841
4.7318028369214575
5.649783769557158
5.153291594497779
4.662495252607361
6.0063531596017325
4.787491742782046
5.139731867430665
4.762173934797756
5.536191882462241
5.093750200806762
5.123963979403259
6.06262174142431
5.023222409601727
3.7612001156935624
5.442417710521793
5.474369310328396
4.642465970731788
4.820281565605037
5.566434283504978
5.303304908059076
5.594711379601839
5.132498881853096
4.955827057601261
5.501258210544727
5.889680959940498
5.049856007249537
4.382026634673881
5.955837369464831
3.414442608412176
4.430816798843313
5.386007679675025
3.6109179126442243
4.68213122712422
5.065754593317335
4.6491870714048655
5.318119993844216
6.141327476227777
5.746203190540153
6.054439346269371
6.432940092739179
5.860786223465865
4.48863636973214
5.389071729816501
4.59511985013459
5.404477562376427
4.021415382199343
4.8621352857778115
5.01396308418893
4.93806460126142
5.14166355650266
5.771441123130016
4.23410650459726
6.411818267709897
4.51085950651685
5.993961427306569
6.444131256700441
5.216727629508083
6.327936783729195
3.828641396489095
4.31748811353631
4.499809670330265
5.996452088619021
2.5877640352277083
5.781360609301576
4.912654885736052
5.402677381872279
4.02535169073515
5.086361004624392
5.491784908752245
3.2386784521643803
3.9764990246125107
4.836281906951478
5.796057750765372
4.543294782270004
5.030437921392435
5.465948207931988
6.195078633813687
5.558101381957238
5.327876168789581
4.394449154672439
5.214935757608986
5.481471909645883
6.288787496596443
5.5073619934827445
5.863631175598097
4.976733742420574
5.44673737166631
6.672032945461067
4.948759890378168
